type,artist,title,url,current_price,original_price,release_date
"track","⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ","ɵੂ≢࿃ूੂ೧ູఠీੂ؞ؙؖ⁽⁾ا҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉҈҉","https://00000ooooo.bandcamp.com/track/--10","","",""
"track","⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ","̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑","https://00000ooooo.bandcamp.com/track/--6","","",""
"album","OK EG","","https://okegmusic.bandcamp.com/album/intertidal-zone","","",""
"track","Elite Force","Peyote Road","https://eliteforce.bandcamp.com/track/peyote-road-2","","",""
"track","Elite Force","No Turning Back","https://eliteforce.bandcamp.com/track/no-turning-back","","",""
"track","Dan F","Where Are You (2007)","https://dan-f.bandcamp.com/track/where-are-you-2007","","",""
"track","Dan F","Lectro Chunk (Stirfry, Dan F remix, 2004)","https://dan-f.bandcamp.com/track/lectro-chunk-stirfry-dan-f-remix-2004","","",""
"track","Dan F","Inside Me (Oxygen, Dan F remix, 2003)","https://dan-f.bandcamp.com/track/inside-me-oxygen-dan-f-remix-2003","","",""
"track","Dan F","Knowledge Is Power (Johan Soh & Dan F, 2006)","https://dan-f.bandcamp.com/track/knowledge-is-power-johan-soh-dan-f-2006","","",""
"track","Dan F","Commissar (2007)","https://dan-f.bandcamp.com/track/commissar-2007","","",""
"track","Dan F","Anticomm (2007)","https://dan-f.bandcamp.com/track/anticomm-2007","","",""
"track","⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ","(̸̢̛̼̞̭͋ͅ)̸͚̰͛̔̾̀̿͒͂v̴̢͚͚͎ȯ̶̞̮͖̑̈́)̸̳̥̰̜̥̺̐ͅ)̴͎̜͍̱̋̌͋̓̾̚ ̷̨ʅ͡͡͡͡͡͡͡͡͡͡͡(۝ʅ͡͡͡͡͡͡͡͡͡͡͡(Ɵʅ͡͡͡͡͡͡͡͡͡͡͡(̸̢̛̼̞̭͋ͅ)̸͚̰͛̔̾̀̿͒͂:̴͓̞̑̌̂̆̊͋̀:̸͎̟̯̂̓̌:̶̢͙͙͕̠̩͆(̷̮͍͚̫͚͂̍)̵̳̗̊(Ɵʅ͡͡͡͡͡͡͡͡͡͡͡(̸̢̛̼̞̭͋ͅ)̸͚̰͛̔̾̀̿͒͂v̴̢͚͚͎ȯ̶̞̮͖̑̈́)̸̳̥̰̜̥̺̐ͅ)̴͎̜͍̱̋̌͋̓̾̚ ̷̨ʅ͡͡͡͡͡͡͡͡͡͡͡","https://00000ooooo.bandcamp.com/track/v-v","","",""
"album","False Prophet","","https://willbrunner.bandcamp.com/album/wake-up-all-mixes","","",""
"track","False Prophet","Wake Up (Spatial Dub)","https://willbrunner.bandcamp.com/track/wake-up-spatial-dub","","",""
"track","PMT","Necromancer (Original Mix)","https://willbrunner.bandcamp.com/track/necromancer-original-mix-2","","",""
"track","Roiju","Baile De Maní (Brianna Paon Remix)","https://roiju.bandcamp.com/track/baile-de-man-brianna-paon-remix","","",""
"track","Roiju","Niños Soldado","https://roiju.bandcamp.com/track/ni-os-soldado","","",""
"track","Brianna Paon","Hot Mess","https://briannapaon.bandcamp.com/track/hot-mess","","",""
"track","Roiju","Pásalo","https://roiju.bandcamp.com/track/p-salo","","",""
"track","Raido, Emo Kid","Mountain Fires","https://raidosounds.bandcamp.com/track/mountain-fires","","",""
"album","Leonce","","https://leonce.xyz/album/gatherer","","",""
"track","Leonce","Corkscrew","https://leonce.xyz/track/corkscrew","","",""
"track","Leonce","Axial","https://leonce.xyz/track/axial","","",""
"track","Leonce","Eurorack Tears","https://leonce.xyz/track/eurorack-tears","","",""
"track","Leonce","Closing In","https://leonce.xyz/track/closing-in","","",""
"track","Leonce","Amyl Nitrate","https://leonce.xyz/track/amyl-nitrate","","",""
"album","Leonce, Neana","","https://leonce.xyz/album/steam-room","","",""
"track","Leonce","The Hotline","https://leonce.xyz/track/the-hotline","","",""
"track","Beltrac & Urban Guidance","Paradise","https://dreamsoftware.bandcamp.com/track/paradise","","",""
"track","Wigs","Aqua Temple","https://dreamsoftware.bandcamp.com/track/aqua-temple","","",""
"track","Fred Nasen","Goodbye","https://visitorlabel.bandcamp.com/track/goodbye","","",""
"track","Eddie Richards","Aaaiii","https://eddierichards.bandcamp.com/track/aaaiii","","",""
"track","Leonce","Banana Runtz","https://leonce.xyz/track/banana-runtz","","",""
"track","Roiju","Tokischa x El Cherry Scom x Haraca Kiko - Tukuntazo (Roiju Edit)","https://roiju.bandcamp.com/track/tokischa-x-el-cherry-scom-x-haraca-kiko-tukuntazo-roiju-edit","","",""
"track","Roiju","Dixson Waz - Toco Toco To (Roiju Speed Dembow Edit)","https://roiju.bandcamp.com/track/dixson-waz-toco-toco-to-roiju-speed-dembow-edit","","",""
"track","Mr. Ho + Mogwaa","Hustler's Billiard","https://klassewrecks.bandcamp.com/track/hustlers-billiard","","",""
"track","Mr. Ho + Mogwaa","Bail-E","https://klassewrecks.bandcamp.com/track/bail-e","","",""
"album","Kasper Marott","","https://kaspermarott.bandcamp.com/album/sol-ep","","",""
"track","Bakongo","Anio-Ewe","https://bakongo.bandcamp.com/track/anio-ewe","","",""
"track","Bakongo","Lumbo","https://bakongo.bandcamp.com/track/lumbo","","",""
"track","PMT","Insinuendo (Principled Dub Mix)","https://willbrunner.bandcamp.com/track/insinuendo-principled-dub-mix","","",""
"album","Na Nich","","https://furthersessions.bandcamp.com/album/contour-without-form","","",""
"track","Spooky","Bells Of Fury Part I","https://spookyuk.bandcamp.com/track/bells-of-fury-part-i","","",""
"track","Spooky","Shelter (Spooky's Refuge Dubstramantal)","https://spookyuk.bandcamp.com/track/shelter-spookys-refuge-dubstramantal","","",""
"track","Spooky","Shelter (Tarrentella's Miami to Maui Dub)","https://spookyuk.bandcamp.com/track/shelter-tarrentellas-miami-to-maui-dub","","",""
"track","Spooky","Strange Addiction (Club Addiction Part 2)","https://spookyuk.bandcamp.com/track/strange-addiction-club-addiction-part-2","","",""
"track","Spooky","Belong (Echospace Dub)","https://spookyuk.bandcamp.com/track/belong-echospace-dub","","",""
"track","Spooky","Thai","https://spookyuk.bandcamp.com/track/thai","","",""
"track","Spooky","Mono","https://spookyuk.bandcamp.com/track/mono","","",""
"track","Spooky","Falx","https://spookyuk.bandcamp.com/track/falx","","",""
"track","Spooky","Onglon","https://spookyuk.bandcamp.com/track/onglon","","",""
"track","Spooky","Seneschal","https://spookyuk.bandcamp.com/track/seneschal","","",""
"track","Spooky","Schmoo - Underworld Mix","https://spookyuk.bandcamp.com/track/schmoo-underworld-mix","","",""
"track","Spooky","Schmoo Dub","https://spookyuk.bandcamp.com/track/schmoo-dub","","",""
"track","Spooky","The River (Ambient)","https://spookyuk.bandcamp.com/track/the-river-ambient","","",""
"track","Spooky","What Are We Waiting For? (Dub)","https://spookyuk.bandcamp.com/track/what-are-we-waiting-for-dub","","",""
"track","Spooky","New Light (Slow Motion)","https://spookyuk.bandcamp.com/track/new-light-slow-motion","","",""
"track","Dold","No Need to Brag","https://arsenikrecords.bandcamp.com/track/no-need-to-brag","","",""
"track","Xupid","Direct Dub","https://fallingethics.bandcamp.com/track/direct-dub","","",""
"album","Beatrice M.","","https://beatricem.bandcamp.com/album/midnight-swim-ep","","",""
"track","Anomalie Magnetique","Deny Defend Depose","https://neinrecords.bandcamp.com/track/deny-defend-depose","","",""
"track","mpeg","Fresh Fruit","https://randmuzikrecordings.bandcamp.com/track/fresh-fruit","","",""
"track","mpeg","Used Bearings","https://randmuzikrecordings.bandcamp.com/track/used-bearings","","",""
"track","Vardae","The Power of Intention","https://nonseries.bandcamp.com/track/the-power-of-intention","","",""
"track","Eyerate","Eyerate - Push Pull (Tamarisk Remix)","https://aurorarec.bandcamp.com/track/eyerate-push-pull-tamarisk-remix","","",""
"track","Eyerate","Eyerate - Reproducing Likeness","https://aurorarec.bandcamp.com/track/eyerate-reproducing-likeness","","",""
"track","Various Artists","Al Dente - Out of Something","https://tustancecorp.bandcamp.com/track/al-dente-out-of-something","","",""
"track","al dente","seven","https://thespacebetweenus.bandcamp.com/track/seven","","",""
"track","al dente","Dome Of The Robot","https://neurocrank.bandcamp.com/track/dome-of-the-robot","","",""
"track","al dente","multiform","https://aldentenaarm.bandcamp.com/track/multiform","","",""
"track","al dente","the temptation","https://aldentenaarm.bandcamp.com/track/the-temptation","","",""
"track","Yan Cook","Time Bend","https://yancookdelsin.bandcamp.com/track/time-bend","","",""
"track","Babe Roots","Another Channel - Run (Babe Roots Remix)","https://baberoots.bandcamp.com/track/another-channel-run-babe-roots-remix","","",""
"track","K.O.P. 32","Gea Mid","https://derioflorence.bandcamp.com/track/gea-mid","","",""
"track","Purelink","Blue","https://purelink.bandcamp.com/track/blue","","",""
"track","a:side","Future Talk","https://soundsoverseas.bandcamp.com/track/future-talk","","",""
"track","Doppelate","Maximum Son","https://gestaltlabel.bandcamp.com/track/maximum-son","","",""
"track","Sam Brickel","Like Minded Machines (ft. Eugene Pascal)","https://sambrickel.bandcamp.com/track/like-minded-machines-ft-eugene-pascal","","",""
"track","Dashiell","Lectroniq Love Affair (Ménage Remix)","https://merriware.bandcamp.com/track/lectroniq-love-affair-m-nage-remix","","",""
"track","SWAG","SLACK (STRAIGHT OUT THE BOX DUB)","https://versionmusic.bandcamp.com/track/slack-straight-out-the-box-dub","","",""
"track","Coffintexts","Make U Sweat","https://9finity.bandcamp.com/track/make-u-sweat","","",""
"track","al dente","Synthetic","https://aldentenaarm.bandcamp.com/track/synthetic","","",""
"track","Thurlow Joyce","Lemon Citrus","https://naffrecordings.bandcamp.com/track/lemon-citrus","","",""
"track","Thurlow Joyce","Varial","https://naffrecordings.bandcamp.com/track/varial","","",""
"album","Peak Experience","","https://peakxp.bandcamp.com/album/alvar-the-mist-l-p-xp-00003","","",""
"track","Cedric Vermue","Original","https://myljarecords.bandcamp.com/track/original","","",""
"track","Cedric Vermue","Grand River Rework","https://myljarecords.bandcamp.com/track/grand-river-rework","","",""
"track","Feph","Low Immortals","https://palinoiarecords.bandcamp.com/track/low-immortals","","",""
"track","Space Program","Humans To Space","https://fautsection.bandcamp.com/track/humans-to-space","","",""
"track","Space Program","Intricated Soundscape","https://fautsection.bandcamp.com/track/intricated-soundscape","","",""
"track","Sciahri & CONCEPTUAL","Ritmo Oscuro 1","https://nonseries.bandcamp.com/track/ritmo-oscuro-1","","",""
"track","Neel","Acid Quarantine","https://ithq.bandcamp.com/track/acid-quarantine","","",""
"track","Neel","Tec Quarantine","https://ithq.bandcamp.com/track/tec-quarantine","","",""
"track","Neel","Disco Quarantine","https://ithq.bandcamp.com/track/disco-quarantine","","",""
"track","Officer John","Pass","https://wahwahwino.bandcamp.com/track/pass","","",""
"track","Officer John","Stay","https://wahwahwino.bandcamp.com/track/stay","","",""
"track","Morgan Buckley","Innercity Hum","https://wahwahwino.bandcamp.com/track/innercity-hum","","",""
"track","Morgan Buckley","Call Incoming","https://wahwahwino.bandcamp.com/track/call-incoming","","",""
"track","Davy Kehoe","Slow Rock Harmonica","https://wahwahwino.bandcamp.com/track/slow-rock-harmonica","","",""
"track","Gombeen & Doygen","Auto-Lies","https://wahwahwino.bandcamp.com/track/auto-lies","","",""
"album","Gombeen & Doygen","","https://wahwahwino.bandcamp.com/album/prada-sequel-wino-gd2","","",""
"track","Connor Wrong","Ante Meridium","https://connorwrong.bandcamp.com/track/ante-meridium","","",""
"track","electrospy","g-lick 05","https://braincoral.audio/track/g-lick-05","","",""
"track","electro, electronica, synthwave,","flaky","https://braincoral.audio/track/flaky","","",""
"track","electrospy","NYE-424","https://braincoral.audio/track/nye-424","","",""
"album","Teleself","","https://appendixfiles.bandcamp.com/album/appx-16-eternal-game","","",""
"track","Cousin","Lu's Dub","https://secondcousin.bandcamp.com/track/lus-dub","","",""
"track","Cousin","Hourglass","https://secondcousin.bandcamp.com/track/hourglass","","",""
"track","Jörmungandr","Sulawesi Water Skink","https://derioflorence.bandcamp.com/track/sulawesi-water-skink","","",""
"track","Solma","Rolling Silk","https://derioflorence.bandcamp.com/track/rolling-silk","","",""
"track","Atoloi","Lenti Sistemi","https://derioflorence.bandcamp.com/track/lenti-sistemi","","",""
"track","Alpha Tracks","De Parture","https://derioflorence.bandcamp.com/track/de-parture","","",""
"track","Stagno Records","Aitch - Pathfinder","https://stagnorecords.bandcamp.com/track/aitch-pathfinder","","",""
"track","Vardae","Flaming As A Cloud","https://vardae.bandcamp.com/track/flaming-as-a-cloud","","",""
"track","Vardae","The Light Motion","https://vardae.bandcamp.com/track/the-light-motion","","",""
"track","TOMO","Yuminuv","https://manaabundance.bandcamp.com/track/yuminuv","","",""
"track","Mattdemon ~ Karmal ~ Racoon Brigade","Racoon Brigade - Bromance","https://tustancecorp.bandcamp.com/track/racoon-brigade-bromance","","",""
"track","OTON","Pure Shores","https://allianceclub.bandcamp.com/track/pure-shores","","",""
"track","OTON","48 Khz","https://allianceclub.bandcamp.com/track/48-khz","","",""
"track","OTON","Hypersaw","https://allianceclub.bandcamp.com/track/hypersaw","","",""
"track","OTON","Aurora","https://allianceclub.bandcamp.com/track/aurora-2","","",""
"album","Ettore Rigadello","","https://area127.bandcamp.com/album/ctenidio","","",""
"track","ADSR","ADSR - When The Time Comes","https://adsrfloorshakerproductions.bandcamp.com/track/adsr-when-the-time-comes","","",""
"track","ADSR","ADSR - Voices From The Depths (Ki Remix)","https://adsrfloorshakerproductions.bandcamp.com/track/adsr-voices-from-the-depths-ki-remix","","",""
"album","Art Of Trance","","https://artoftrance.bandcamp.com/album/the-colours-ep","","",""
"track","Art Of Trance","Octopus (Man with No Name Remix)","https://artoftrance.bandcamp.com/track/octopus-man-with-no-name-remix","","",""
"album","Connor Wrong x Endmodell","","https://w133records.bandcamp.com/album/w133012-connor-wrong-x-endmodell","","",""
"track","Bass Jamz","Rudea - Feel Me","https://bassjamz2.bandcamp.com/track/rudea-feel-me","","",""
"track","Bass Jamz","Wildish - The Beginning","https://bassjamz2.bandcamp.com/track/wildish-the-beginning","","",""
"track","Markus Suckut - BNJMN - Aubrey - Tripeo","AWOL - 54 973379, -1 614705 (Markus Suckut Remix)","https://jauntmusic.com/track/awol-54-973379-1-614705-markus-suckut-remix","","",""
"track","Joe Milli","Radiate","https://joemilli.bandcamp.com/track/radiate","","",""
"track","PETERBLUE","Latin Ectasy Club (Reformist Remix)","https://peterblu3.bandcamp.com/track/latin-ectasy-club-reformist-remix","","",""
"track","Tsepo","HEHE","https://tsepo.bandcamp.com/track/hehe","","",""
"track","Misstress Barbara","Effet Karma A2","https://misstressbarbaraofficial.bandcamp.com/track/effet-karma-a2","","",""
"track","GTI","Machines Taking Control (Aleksa Alaska remix)","https://garde-roberecords.bandcamp.com/track/machines-taking-control-aleksa-alaska-remix","","",""
"track","GTI","Gener8ion","https://garde-roberecords.bandcamp.com/track/gener8ion","","",""
"track","Derby Derby","Dance","https://garde-roberecords.bandcamp.com/track/dance","","",""
"track","Inner Lakes","EMEM","https://kalaharioystercult.bandcamp.com/track/emem","","",""
"track","Oprofessionell","Part of the Problem","https://ute-rec.bandcamp.com/track/part-of-the-problem","","",""
"track","J.S.Zeiter","Untitled (1997)","https://mcmlxv.bandcamp.com/track/untitled-1997","","",""
"album","Multicast Dynamics","","https://multicastdynamics.bandcamp.com/album/continental-ruins","","",""
"track","Emika Elena","Reflection (Multicast Dynamics Remix)","https://multicastdynamics.bandcamp.com/track/reflection-multicast-dynamics-remix","","",""
"track","Silas & Snare","Whistle Blower","https://silassnare.bandcamp.com/track/whistle-blower","","",""
"track","Silas & Snare","Tree Of Idleness","https://silassnare.bandcamp.com/track/tree-of-idleness","","",""
"track","Calibre","Colby Park","https://calibre.bandcamp.com/track/colby-park","","",""
"track","Darling Farah","Exxy","https://darlingfarah.bandcamp.com/track/exxy-3","","",""
"track","Nardia","Desert Flow","https://tesseractstudio.bandcamp.com/track/desert-flow","","",""
"track","Arctor","Retrograde","https://tremorsglasgow.bandcamp.com/track/retrograde","","",""
"track","Audrey Danza & Andrea Dama","Signals in Movement","https://proxima9000.bandcamp.com/track/signals-in-movement","","",""
"album","Pete Lazonby","","https://hoojchoons.bandcamp.com/album/sacred-cycles","","",""
"track","Pete Lazonby","Sacred Cycles","https://hoojchoons.bandcamp.com/track/sacred-cycles","","",""
"track","Re:Axis","Ethereal Delights (Ness Version)","https://reaxis.bandcamp.com/track/ethereal-delights-ness-version","","",""
"track","Ehndo","Psychedance","https://penumbrumdistrict.bandcamp.com/track/psychedance","","",""
"track","Solar Fields","Brainbow","https://solarfields.bandcamp.com/track/brainbow","","",""
"track","Under Black Helmet","To wander on the Moon","https://mord.bandcamp.com/track/to-wander-on-the-moon","","",""
"track","Anders Hajem","Soul","https://boringcrew.bandcamp.com/track/soul","","",""
"track","Anders Hajem","Enough","https://boringcrew.bandcamp.com/track/enough","","",""
"track","Anders Hajem","Move","https://andershajem.bandcamp.com/track/move","","",""
"track","Anders Hajem","E10","https://boringcrew.bandcamp.com/track/e10","","",""
"track","Anders Hajem","E09","https://boringcrew.bandcamp.com/track/e09","","",""
"track","Anders Hajem","E04","https://boringcrew.bandcamp.com/track/e04","","",""
"track","Flow Records","ECHOTEK - forever nights","https://beatspace-flow.bandcamp.com/track/echotek-forever-nights","","",""
"track","Flow Records","ACE VENTURA - Go with da Flow","https://beatspace-flow.bandcamp.com/track/ace-ventura-go-with-da-flow","","",""
"track","Flow Records","novo jutro","https://beatspace-flow.bandcamp.com/track/novo-jutro","","",""
"track","Flow Records","YOOZA - i don't sleep","https://beatspace-flow.bandcamp.com/track/yooza-i-dont-sleep","","",""
"track","Berg Audio","Traumer - Tydar (Original Mix)","https://bergaudio.bandcamp.com/track/traumer-tydar-original-mix","","",""
"album","Various Artists","","https://oslated.bandcamp.com/album/oslated-5th-anniversary-compilation-osc004","","",""
"album","Sanjib","","https://huinalidub.bandcamp.com/album/lost-continent-hnl007","","",""
"album","Gallery Six","","https://huinalidub.bandcamp.com/album/blue-in-the-midsummer-hnl006","","",""
"album","Giuseppe Falivene","","https://oslated.bandcamp.com/album/pacific-blue-osl014","","",""
"album","Eyvind Blix & Vicky Zissou","","https://huinalidub.bandcamp.com/album/landscape-up-north-hnl005","","",""
"album","Sanjib","","https://oslated.bandcamp.com/album/distant-communion-osl008","","",""
"track","Saphileaum","No Clue Of Life","https://saphileaum.bandcamp.com/track/no-clue-of-life","","",""
"track","Flow Records","chilla milla","https://beatspace-flow.bandcamp.com/track/chilla-milla","","",""
"track","Spiral Wrack","40° 30'S, 125° 30'W","https://old-technology.bandcamp.com/track/40-30s-125-30w","","",""
"track","Sub Basics","Signal","https://subbasics.bandcamp.com/track/signal","","",""
"track","Sub Basics","Residual","https://subbasics.bandcamp.com/track/residual","","",""
"track","Command D","0-Zone (ft. Cousin)","https://commandd.bandcamp.com/track/0-zone-ft-cousin","","",""
"album","Pteron","","https://pteron.bandcamp.com/album/alpheratz","","",""
"track","Dog on Acid","When I'm Gone","https://floatrecords.bandcamp.com/track/when-im-gone","","",""
"track","Dog on Acid","Timebound","https://floatrecords.bandcamp.com/track/timebound","","",""
"album","Downside","","https://fuseimprint.bandcamp.com/album/traces-of-spring","","",""
"album","Repulsive Force","","https://oprofessionell.bandcamp.com/album/the-levitating-frog-ii","","",""
"track","Tymotica","Incoherent Death Experience [Loom Remix]","https://ruffhouseindustries.bandcamp.com/track/incoherent-death-experience-loom-remix","","",""
"track","Tymotica","Tin Teardrop","https://ruffhouseindustries.bandcamp.com/track/tin-teardrop","","",""
"track","Thodén","Poor Binarized Ghost","https://electromngr.bandcamp.com/track/poor-binarized-ghost","","",""
"track","City Bowl Wax Network","Hybrid Yellow","https://citybowlwaxnetwork.bandcamp.com/track/hybrid-yellow","","",""
"track","Various","Dario Reimann - Boom Pipe","https://arno2.bandcamp.com/track/dario-reimann-boom-pipe","","",""
"track","Various","Einzelkind - Ride On","https://arno2.bandcamp.com/track/einzelkind-ride-on","","",""
"track","Etalage Records","Thomas Flavi - Neutrons","https://etalagerecords.bandcamp.com/track/thomas-flavi-neutrons","","",""
"track","Etalage Records","Syhr - Grey Area","https://etalagerecords.bandcamp.com/track/syhr-grey-area","","",""
"track","Etalage Records","DAMNC - Housesick","https://etalagerecords.bandcamp.com/track/damnc-housesick","","",""
"album","Goodfellas","","https://futuresound2.bandcamp.com/album/dealbreaker","","",""
"track","DJ ADHD & Papa Nugs","PAPADHD - Pull The Concept","https://suckerpunchrecordings.bandcamp.com/track/papadhd-pull-the-concept","","",""
"track","Takt, Ketch, Stephen Disario","Clear Your Mind (Ketch Remix)","https://evilgrooverecords.bandcamp.com/track/clear-your-mind-ketch-remix","","",""
"album","Adam Pits","","https://murmursrecordings.bandcamp.com/album/taurus-ep","","",""
"album","Kohra & Monophonik","","https://harmonyrec.bandcamp.com/album/eastern-timbres","","",""
"track","Nieto / Eraseland / Q'uwa / Oseph","Seed (Oseph Remix)","https://readred.bandcamp.com/track/seed-oseph-remix","","",""
"album","Andrey Djackonda","","https://readred.bandcamp.com/album/natures-calling","","",""
"track","Nico Cassou","Alva","https://readred.bandcamp.com/track/alva","","",""
"album","Unknown Artist","","https://tartanrecs.bandcamp.com/album/tartan001","","",""
"track","Deniro","Instore","https://dondinodeniro.bandcamp.com/track/instore","","",""
"track","Deniro","Aquagoos 2 Ozone","https://dondinodeniro.bandcamp.com/track/aquagoos-2-ozone","","",""
"track","Janeret","Janeret & Miroloja - Runnerblade","https://janeretmusic.bandcamp.com/track/janeret-miroloja-runnerblade","","",""
"track","Mella Dee","Designer Shapes","https://melladee.bandcamp.com/track/designer-shapes","","",""
"track","Arno","Hot City Orchestra - Metropolis","https://arno2.bandcamp.com/track/hot-city-orchestra-metropolis","","",""
"track","Sub Basics","Fluctuate","https://modernhypnosisrecords.bandcamp.com/track/fluctuate","","",""
"track","B. McQueen","We Met Underwater","https://bmcqueen.bandcamp.com/track/we-met-underwater","","",""
"track","Phran","Mijangos vs DJ Phidias - Aquí se baila de to (Drumstrumental Edit)","https://phran.bandcamp.com/track/mijangos-vs-dj-phidias-aqu-se-baila-de-to-drumstrumental-edit","","",""
"album","Asphalt DJ","","https://oddysee.bandcamp.com/album/double-o","","",""
"album","Space Biology","","https://surethingrec.bandcamp.com/album/midas","","",""
"track","Phran","Keta (Dub)","https://phran.bandcamp.com/track/keta-dub","","",""
"track","Phran","Viracocha","https://phran.bandcamp.com/track/viracocha","","",""
"track","Malesa","Fuego Lucia","https://comicsansrecords.bandcamp.com/track/fuego-lucia","","",""
"track","Beatrice M.","Entire Life","https://specrecords.bandcamp.com/track/entire-life","","",""
"track","Beatrice Melissa","Game Ft. Clara Le Meur","https://beatricemelissa.bandcamp.com/track/game-ft-clara-le-meur","","",""
"track","Beatrice Melissa","Secret","https://beatricemelissa.bandcamp.com/track/secret","","",""
"track","Beatrice Melissa","Be, be","https://beatricemelissa.bandcamp.com/track/be-be","","",""
"track","Luscofusco Records","Fonzo - Feralia","https://luscofuscorecords1.bandcamp.com/track/fonzo-feralia","","",""
"track","Chiara Manchia","Miss Audio","https://clararecords.bandcamp.com/track/miss-audio","","",""
"track","Dav","Old days","https://davor-dav.bandcamp.com/track/old-days","","",""
"track","Aril Brikha","Setting Sun","https://artofvengeance.bandcamp.com/track/setting-sun","","",""
"track","Kaiser","The Laboratory","https://atticmusic.bandcamp.com/track/the-laboratory","","",""
"track","Fabrizio Lapiana","Plenilunio (Donato Dozzy Rework)","https://atticmusic.bandcamp.com/track/plenilunio-donato-dozzy-rework","","",""
"track","Fabrizio Lapiana","O.B.E. II","https://atticmusic.bandcamp.com/track/o-b-e-ii","","",""
"track","Viels","Gate #01","https://atticmusic.bandcamp.com/track/gate-01","","",""
"track","Kaiser","I See The Blue Lights","https://atticmusic.bandcamp.com/track/i-see-the-blue-lights","","",""
"track","Fabrizio Lapiana","Cantamen","https://atticmusic.bandcamp.com/track/cantamen","","",""
"track","Nørbak","Pledge I","https://atticmusic.bandcamp.com/track/pledge-i","","",""
"track","Fabrizio Lapiana","Collective Chaos (Neel & Laertes Remix)","https://atticmusic.bandcamp.com/track/collective-chaos-neel-laertes-remix","","",""
"track","Fabrizio Lapiana","Collective Chaos","https://atticmusic.bandcamp.com/track/collective-chaos","","",""
"track","Fabrizio Lapiana","Crystal","https://atticmusic.bandcamp.com/track/crystal","","",""
"track","Conrad Van Orton","Odor Sulphurius","https://atticmusic.bandcamp.com/track/odor-sulphurius","","",""
"track","Conrad Van Orton","Hit This Ground","https://atticmusic.bandcamp.com/track/hit-this-ground","","",""
"track","Various Artists","PVS - Osmosis","https://atticmusic.bandcamp.com/track/pvs-osmosis","","",""
"track","Tensal, Aleja Sanchez & Ricardo Garduno, Ness, Edit Select","Ness: Mentalist","https://atticmusic.bandcamp.com/track/ness-mentalist","","",""
"track","Tensal, Aleja Sanchez & Ricardo Garduno, Ness, Edit Select","Edit Select: Octave","https://atticmusic.bandcamp.com/track/edit-select-octave","","",""
"track","Insolate, Abstract Division, Claudio PRC, Allen","Claudio PRC - Atik #2","https://atticmusic.bandcamp.com/track/claudio-prc-atik-2","","",""
"track","Insolate, Abstract Division, Claudio PRC, Allen","Abstract Division - Trascendent","https://atticmusic.bandcamp.com/track/abstract-division-trascendent","","",""
"track","Fabrizio Lapiana","Freckles (beatless)","https://atticmusic.bandcamp.com/track/freckles-beatless","","",""
"track","Fabrizio Lapiana","Backlit","https://atticmusic.bandcamp.com/track/backlit","","",""
"track","Synthek","Faithless","https://atticmusic.bandcamp.com/track/faithless","","",""
"track","Synthek","Uneven Mind (Antigone remix)","https://atticmusic.bandcamp.com/track/uneven-mind-antigone-remix","","",""
"track","Synthek","Uneven Mind","https://atticmusic.bandcamp.com/track/uneven-mind","","",""
"track","Conrad Van Orton","Ending Point","https://atticmusic.bandcamp.com/track/ending-point","","",""
"track","Conrad Van Orton","Green Eyes","https://atticmusic.bandcamp.com/track/green-eyes","","",""
"track","Edanticonf","Lirica a Max","https://atticmusic.bandcamp.com/track/lirica-a-max","","",""
"track","Ness","TMB","https://atticmusic.bandcamp.com/track/tmb","","",""
"track","As Patria","The World","https://atticmusic.bandcamp.com/track/the-world","","",""
"album","Mace.","","https://atticmusic.bandcamp.com/album/attic004-almost-there-1","","",""
"track","Fabrizio Lapiana","B. Fabrizio Lapiana - Robirds (Claudio Fabrianesi remix)","https://atticmusic.bandcamp.com/track/b-fabrizio-lapiana-robirds-claudio-fabrianesi-remix","","",""
"track","Fabrizio Lapiana","A2. Fabrizio Lapiana - Cobots","https://atticmusic.bandcamp.com/track/a2-fabrizio-lapiana-cobots","","",""
"track","Allen","Gamma Ray Emission","https://atticmusic.bandcamp.com/track/gamma-ray-emission","","",""
"track","Allen","Four Dimentional Existence","https://atticmusic.bandcamp.com/track/four-dimentional-existence","","",""
"track","Sagan Youth Boys","Solenoid System","https://tonelog.bandcamp.com/track/solenoid-system","","",""
"album","DATAHATA","","https://tonelog.bandcamp.com/album/oceanic-mind","","",""
"track","MARV","Respect to Ground","https://tonelog.bandcamp.com/track/respect-to-ground","","",""
"track","MARV","Spanish Moss","https://tonelog.bandcamp.com/track/spanish-moss","","",""
"track","MARV","A Freak Asks a Question","https://tonelog.bandcamp.com/track/a-freak-asks-a-question","","",""
